type,layer,x,y,text
ATTRIB,WINDOW_TEXT,-6736288.347774265,-9494444.034405645,
ATTRIB,WINDOW_TEXT,-6741375.711572008,-9494803.156183829,
TEXT,门号,-6737328.482817953,-9491203.524777823,GHSFM6528(6)
TEXT,门号,-6732306.003229507,-9490867.312285638,GHSM6528
TEXT,SPACE,-6702616.232340387,-9416561.059339167,疏散门
TEXT,PUB_TEXT,-6673589.931384683,-9840393.390439556,-7.679(9.290)
TEXT,连续墙,-6728948.530152593,-9522384.690396593,预埋3根DN50套管（DZ）管中心距顶200
TEXT,连续墙,-6729274.970555024,-9522408.018873621,"预埋2根DN100套管,2根DN50套管(人防电气)管中心距顶200"
TEXT,SPACE,-6715902.592232303,-9604915.480840512,下
TEXT,SPACE,-6718406.467818046,-9572630.207950455,下
TEXT,门号,-6701884.521256779,-9368339.764287705,GFM1223(甲)
TEXT,SPACE,-6702478.017281434,-9367142.645868089,前室
TEXT,SPACE,-6702146.587576645,-9367200.895842449,6.3
TEXT,门号,-6703641.149313822,-9367250.733821714,GFM1223(甲)
TEXT,SPACE,-6704534.590460182,-9372625.385965751,风孔
TEXT,SPACE,-6704238.303269367,-9373275.231578817,1000x3000
TEXT,门号,-6704085.251460169,-9370729.584240883,GFM0718(甲)
TEXT,门号,-6704146.608456471,-9366965.643533927,GFM0718(甲)
TEXT,SPACE,-6704777.533466399,-9368858.472211657,备品间
TEXT,SPACE,-6704512.784883148,-9368803.722939173,5.6
TEXT,设备－AFC,-6726509.449018323,-9506320.424677431,TVM
TEXT,设备－AFC,-6726563.354639268,-9505566.111739582,TVM
TEXT,设备－AFC,-6726617.528517643,-9504808.044993909,TVM
TEXT,设备－AFC,-6726671.70239602,-9504049.978248227,TVM
TEXT,设备－AFC,-6726597.779572171,-9503062.787973766,CVM
TEXT,设备－AFC,-6726455.275139947,-9507078.491423108,TVM
TEXT,SPACE,-6727715.689090675,-9379710.835889326,14
TEXT,SPACE,-6727993.708566223,-9379663.372286644,风室
TEXT,门号,-6727706.055100249,-9375045.411455488,GFM1023(甲)
TEXT,SPACE,-6701302.884706032,-9389413.713004111,LFMDB7030(6)
TEXT,SPACE,-6701981.051452881,-9379923.979683322,LFMDB7030(6)
ATTRIB,WINDOW_TEXT,-6690367.900230957,-9409254.367969099,
ATTRIB,WINDOW_TEXT,-6689875.345408738,-9416146.793658706,
ATTRIB,WINDOW_TEXT,-6685098.429436674,-9408877.797760453,
ATTRIB,WINDOW_TEXT,-6684605.874831817,-9415770.22040864,
TEXT,门号,-6687880.203361078,-9413542.09559296,GHSFM6530(6)
TEXT,门号,-6693342.004223589,-9413875.409985784,GHSM6530
TEXT,门号,-6688437.164948675,-9404977.454895373,GHSFM6528(6)
TEXT,门号,-6689100.401512031,-9396582.948358286,GHSFM6528(6)
ATTRIB,WINDOW_TEXT,-6684512.137275194,-9407242.690868365,
ATTRIB,WINDOW_TEXT,-6685006.101071727,-9400349.529540896,
TEXT,SPACE,-6727072.608300113,-9501522.326530523,2
TEXT,SPACE,-6727364.209677777,-9501669.013057732,备品间
TEXT,门号,-6726803.275665079,-9501779.988561519,GFM1023(甲)
TEXT,SPACE,-6688838.891275618,-9387200.508628893,48A
TEXT,SPACE,-6699428.127363676,-9387502.833920393,48A
TEXT,SPACE,-6689224.561161109,-9386955.376168479,1
TEXT,SPACE,-6699799.346247657,-9387304.791156768,2
TEXT,门号,-6705578.604814752,-9595210.558669007,GFM1223(甲)
TEXT,SPACE,-6719791.751689617,-9458067.336933959,客服中心
TEXT,afc标注,-6714462.207527049,-9456621.473062204,宽通道
TEXT,afc标注,-6709503.00336973,-9456094.704013985,预留
TEXT,afc标注,-6710198.29776005,-9456133.71049728,预留
TEXT,afc标注,-6724114.480922292,-9457363.969848969,预留
TEXT,afc标注,-6724825.816142168,-9457430.825943006,预留
TEXT,SPACE,-6712413.472657942,-9455173.319887991,出站
TEXT,设备－AFC,-6700935.776110803,-9454355.860370743,CVM
TEXT,设备－AFC,-6701305.156200512,-9451102.455243384,TVM
TEXT,afc标注,-6702695.452287444,-9433387.92161246,票亭
TEXT,afc标注,-6703498.948848346,-9428182.975683217,宽通道
TEXT,afc标注,-6703691.47288272,-9423653.739886139,预留
TEXT,afc标注,-6703741.36987596,-9422955.520515126,预留
TEXT,设备－AFC,-6701259.512691234,-9451856.074291745,TVM
TEXT,设备－AFC,-6701213.869181954,-9452609.693340111,TVM
TEXT,设备－AFC,-6701168.225672676,-9453363.31238847,TVM
TEXT,设备－AFC,-6700871.504157597,-9455417.053198116,CVM
TEXT,设备－AFC,-6701350.79970979,-9450348.836195022,TVM
TEXT,afc标注,-6701290.784724693,-9449629.119451129,预留
TEXT,SPACE,-6699568.809612259,-9435843.486025587,进站
TEXT,SPACE,-6700883.322094094,-9578200.041037515,2.6
TEXT,门号,-6693874.022041828,-9593364.093247101,GSFM3035(5)
TEXT,SPACE,-6689048.327793413,-9587765.018854197,集水坑
TEXT,门号,-6688652.833019822,-9594641.032546281,GFMM0718(甲)
TEXT,门号,-6694037.609466135,-9590965.88607194,GSFM3035(5)
TEXT,门号,-6690993.659102521,-9589701.644204604,GSFM3035(5)
TEXT,门号,-6691044.45820113,-9586085.331210577,GSFM3035(5)
TEXT,门号,-6690329.450679582,-9599474.689877958,GFMM0718(甲)
TEXT,GPS10.25,-6688009.488523074,-9602015.700328056,200x200贴地泄水孔
TEXT,GPS10.25,-6688766.966250817,-9591188.464002069,200x200贴地泄水孔
TEXT,门号,-6685445.166465598,-9578462.849675906,GHSFM6528(6)
TEXT,门号,-6693484.037111272,-9600612.603711576,GSFM4535(5)
TEXT,门号,-6690662.644448797,-9594733.989290666,GSFM4535(5)
TEXT,门号,-6693212.970620201,-9604219.98084357,GSFM4535(5)
TEXT,PUB_TEXT,-6689221.84404801,-9602918.255838217,5200x3500
TEXT,PUB_TEXT,-6689888.102124528,-9597183.937884535,5200x3500
TEXT,PUB_TEXT,-6689658.214892772,-9592501.830036312,3000x3000
TEXT,PUB_TEXT,-6689862.148174033,-9589208.535258331,3000x2700
TEXT,PUB_TEXT,-6686258.842554146,-9600282.269997409,集水坑
TEXT,PUB_TEXT,-6685923.697256058,-9600258.319440651,2000X1500X1500(H)
TEXT,PUB_TEXT,-6686972.761605813,-9590361.451086499,集水坑
TEXT,PUB_TEXT,-6686637.616307725,-9590337.50052974,2000X1500X1500(H)
ATTRIB,WINDOW_TEXT,-6689579.242576196,-9593607.08212268,
ATTRIB,WINDOW_TEXT,-6680756.720246558,-9585019.813633499,
ATTRIB,WINDOW_TEXT,-6691717.351785591,-9599820.35903203,
TEXT,SPACE,-6699366.951048094,-9496254.410195168,FJM4532
TEXT,门号,-6689348.085352535,-9589890.926326743,GFMM0718(甲)
ATTRIB,WINDOW_TEXT,-6689808.148796368,-9590315.03079529,
TEXT,门号,-6693469.230381374,-9524708.001706576,GFM1520(6)
TEXT,门号,-6675479.622846697,-9388271.086752379,GFM1023(甲)
TEXT,SPACE,-6673500.89799315,-9384539.326806363,排烟机房
TEXT,SPACE,-6679821.158107378,-9389174.447532113,小通风机房
TEXT,PUB_TEXT,-6678318.267587774,-9411199.906065807,1
TEXT,门号,-6693214.545105357,-9424406.131079459,HFM1520(6)
TEXT,设备－AFC,-6699289.603260626,-9481241.609537926,CVM
TEXT,设备－AFC,-6699216.769461803,-9482289.08041473,CVM
TEXT,设备－AFC,-6698902.875162671,-9485233.702339032,TVM
TEXT,设备－AFC,-6698975.708952091,-9484186.231461576,TVM
TEXT,门号,-6681868.5578769,-9381111.491747212,GFM1023(甲)
ATTRIB,WINDOW_TEXT,-6687318.359115375,-9381431.226756161,
TEXT,PUB_TEXT,-6681042.150054953,-9378920.605114574,下
TEXT,设备－AFC,-6698830.041349012,-9486281.173214804,TVM
TEXT,设备－AFC,-6698757.207535353,-9487328.644090574,TVM
TEXT,设备－AFC,-6698684.373721696,-9488376.114966346,TVM
TEXT,设备－AFC,-6699143.935662134,-9483336.551291476,CVM
TEXT,门号,-6701230.287893877,-9526384.307056746,GFM1023(甲)
TEXT,门号,-6674867.667470073,-9381735.007377272,GFM1823(甲)
TEXT,SPACE,-6672939.344729544,-9381236.979306299,前室
ATTRIB,WINDOW_TEXT,-6715516.239177552,-9589729.847828918,
ATTRIB,WINDOW_TEXT,-6717328.419997459,-9574013.914997799,
ATTRIB,WINDOW_TEXT,-6718437.928603706,-9579455.411620973,
ATTRIB,WINDOW_TEXT,-6718340.816873976,-9580852.039456848,
ATTRIB,WINDOW_TEXT,-6717751.209943295,-9589331.565603238,
ATTRIB,WINDOW_TEXT,-6717196.285773582,-9597312.296093978,
ATTRIB,WINDOW_TEXT,-6715321.640166394,-9602888.724408316,
ATTRIB,WINDOW_TEXT,-6728225.948129966,-9382735.358397173,
ATTRIB,WINDOW_TEXT,-6728125.566702257,-9384129.508928573,
ATTRIB,WINDOW_TEXT,-6728332.870258017,-9381239.174030783,
TEXT,PUB_TEXT,-6689175.580044051,-9834473.206505046,下
ATTRIB,WINDOW_TEXT,-6716840.143387319,-9602400.479264604,
ATTRIB,WINDOW_TEXT,-6727391.54634929,-9494622.779924855,
ATTRIB,WINDOW_TEXT,-6691874.791077477,-9511922.798974115,
TEXT,PUB_TEXT,-6693739.889569886,-9514130.744983399,弱电电缆孔
TEXT,PUB_TEXT,-6693406.32865125,-9514084.623863766,1000x500
ATTRIB,WINDOW_TEXT,-6706864.472900088,-9343273.525887413,
ATTRIB,WINDOW_TEXT,-6705828.479473353,-9360401.00406595,
ATTRIB,WINDOW_TEXT,-6692170.798767769,-9505555.984834542,
ATTRIB,WINDOW_TEXT,-6704182.127023098,-9357557.376401649,
ATTRIB,WINDOW_TEXT,-6705169.714693329,-9589060.453191146,
ATTRIB,WINDOW_TEXT,-6701164.374020168,-9578858.053423415,
ATTRIB,WINDOW_TEXT,-6701346.934629409,-9576232.528893113,
ATTRIB,WINDOW_TEXT,-6701520.348432528,-9573738.550614763,
ATTRIB,WINDOW_TEXT,-6726217.297891367,-9511545.142548586,
ATTRIB,WINDOW_TEXT,-6726390.711694448,-9509051.164270237,
ATTRIB,WINDOW_TEXT,-6727073.359009783,-9499261.251841371,
ATTRIB,WINDOW_TEXT,-6727256.166492849,-9496567.44767123,
TEXT,PUB_TEXT,-6702270.334545121,-9545309.162560839,D159
TEXT,PUB_TEXT,-6702311.358877541,-9544735.100243393,钢套管
TEXT,PUB_TEXT,-6704608.17687847,-9526573.640519584,D159
TEXT,PUB_TEXT,-6704649.201210888,-9525999.578202135,钢套管
TEXT,PUB_TEXT,-6705873.442365465,-9501169.900209026,D159
TEXT,PUB_TEXT,-6705914.466697883,-9500595.837891577,钢套管
TEXT,PUB_TEXT,-6708210.428372369,-9475136.837828941,D159
TEXT,PUB_TEXT,-6708251.452704786,-9474562.775511492,钢套管
TEXT,PUB_TEXT,-6709959.638534892,-9447830.037210719,D159
TEXT,PUB_TEXT,-6710000.662867308,-9447255.97489327,钢套管
TEXT,PUB_TEXT,-6711595.695115446,-9420519.736077521,D159
TEXT,PUB_TEXT,-6711636.719447865,-9419945.673760075,钢套管
ATTRIB,WINDOW_TEXT,-6716633.849201476,-9573266.062486743,
ATTRIB,WINDOW_TEXT,-6721764.268688315,-9569964.575645977,
ATTRIB,WINDOW_TEXT,-6692073.612630735,-9506952.693543022,
ATTRIB,WINDOW_TEXT,-6698216.703953081,-9503771.180549378,
ATTRIB,WINDOW_TEXT,-6701796.954378602,-9586910.941151369,
ATTRIB,WINDOW_TEXT,-6692702.219470763,-9497585.704648065,
TEXT,PUB_TEXT,-6693898.456973937,-9512287.182314151,动照电缆孔
TEXT,PUB_TEXT,-6693573.757165765,-9512117.06576772,800x500
TEXT,PUB_TEXT,-6691401.991487322,-9497348.816287269,100x200
TEXT,PUB_TEXT,-6691466.752532242,-9496442.601040465,过水孔
TEXT,PUB_TEXT,-6691074.887194121,-9497212.346217619,贴地布置
TEXT,PUB_TEXT,-6691134.763586019,-9496374.482972393,(
TEXT,PUB_TEXT,-6691141.381503017,-9496281.877034766,余同
TEXT,PUB_TEXT,-6691171.319698966,-9495862.945412156,)
TEXT,PUB_TEXT,-6688013.356048089,-9511081.183403199,贴底预留
TEXT,PUB_TEXT,-6688073.232439989,-9510243.320157979,100x200
TEXT,PUB_TEXT,-6688137.993484907,-9509337.104911173,过水孔
ATTRIB,WINDOW_TEXT,-6698501.058710319,-9499681.053125662,
TEXT,PUB_TEXT,-6700265.899534597,-9544542.329155422,%%c114
TEXT,PUB_TEXT,-6700305.910920539,-9543982.441216181,钢套管
TEXT,PUB_TEXT,-6699906.815286647,-9544516.667844611,离壁沟排水孔
ATTRIB,WINDOW_TEXT,-6696470.634739369,-9512863.120169031,
TEXT,PUB_TEXT,-6746360.098422715,-9491314.569090812,1%
TEXT,PUB_TEXT,-6753814.055749854,-9494314.307657361,-4.850(
TEXT,PUB_TEXT,-6753967.685965906,-9492164.526962387,变坡点
TEXT,PUB_TEXT,-6754079.954200713,-9490593.533377593,)
TEXT,PUB_TEXT,-6742162.218189998,-9492432.267922641,-4.960(
TEXT,PUB_TEXT,-6742315.848406051,-9490282.487227664,变坡点
TEXT,PUB_TEXT,-6742428.116640858,-9488711.493642874,)
TEXT,PUB_TEXT,-6752142.408708745,-9481906.519693602,集水坑
TEXT,PUB_TEXT,-6751193.556939394,-9485083.197791212,2000x1500x1500(H)
TEXT,PUB_TEXT,-6755056.137001081,-9489687.144883808,检修人孔
TEXT,PUB_TEXT,-6754337.968505177,-9489635.822262179,1300x700
TEXT,PUB_TEXT,-6762304.211781614,-9493659.913472008,电梯基坑
TEXT,PUB_TEXT,-6761370.065017453,-9496630.821265492,2400x2100x1600
TEXT,PUB_TEXT,-6761647.612352826,-9492747.041636325,（
TEXT,PUB_TEXT,-6761679.688991344,-9492298.186326385,H
TEXT,PUB_TEXT,-6761701.973813892,-9491986.350005793,）
TEXT,PUB_TEXT,-6697408.710331456,-9763158.67812789,-4.918
TEXT,PUB_TEXT,-6687082.096743949,-9761570.305265257,-4.918
TEXT,PUB_TEXT,-6691673.820580031,-9719417.47809485,-4.833(11.890)
TEXT,PUB_TEXT,-6705116.421245699,-9721071.142101438,-4.833(11.890)
TEXT,PUB_TEXT,-6711659.354494291,-9587997.287544755,-4.766(11.890)
TEXT,PUB_TEXT,-6721132.47774346,-9551153.673389897,-4.842
TEXT,PUB_TEXT,-6706516.528747125,-9551668.922908479,-4.842
TEXT,PUB_TEXT,-6724513.770825693,-9503806.009559385,-4.933
TEXT,PUB_TEXT,-6708270.956643701,-9502676.597886223,-4.933
TEXT,PUB_TEXT,-6709569.454557263,-9500972.802752697,特级防火卷帘
TEXT,PUB_TEXT,-6711034.688514323,-9457294.242472581,-5.027(11.890)
TEXT,PUB_TEXT,-6727745.871772186,-9458456.221254881,-5.027(11.890)
TEXT,PUB_TEXT,-6734380.226038609,-9376772.061466017,-5.190(11.890)
TEXT,PUB_TEXT,-6717098.093218059,-9375537.02488519,-5.190(11.890)
TEXT,PUB_TEXT,-6718538.313376761,-9337360.143077198,-5.293(11.890)
TEXT,PUB_TEXT,-6738293.740571895,-9338771.929198079,-5.293(11.890)
TEXT,PUB_TEXT,-6684179.436600012,-9795327.932817313,-4.986
TEXT,PUB_TEXT,-6682262.164948804,-9352441.111568339,-5.234
TEXT,PUB_TEXT,-6687079.061148316,-9403767.700387934,-5.132
TEXT,PUB_TEXT,-6692436.54366428,-9379383.983978438,-5.171
TEXT,PUB_TEXT,-6722852.806175652,-9420632.801628002,挡烟垂壁
TEXT,PUB_TEXT,-6722473.342918207,-9421229.001819677,做法详见通用图
TEXT,PUB_TEXT,-6713735.060145227,-9448113.38305519,挡烟垂壁
TEXT,PUB_TEXT,-6713355.59688778,-9448709.583246861,做法详见通用图
TEXT,PUB_TEXT,-6715802.512012697,-9604645.938543756,(11.820)
TEXT,PUB_TEXT,-6717647.514131999,-9573766.191926008,(11.820)
TEXT,PUB_TEXT,-6703052.405790481,-9370092.212777484,上
TEXT,PUB_TEXT,-6701786.186607961,-9369256.280624531,下
TEXT,PUB_TEXT,-6703312.353326777,-9369767.330577897,(11.820)
ATTRIB,WINDOW_TEXT,-6702369.16956406,-9367900.72143998,
ATTRIB,WINDOW_TEXT,-6703598.121688871,-9367316.840594464,
ATTRIB,WINDOW_TEXT,-6704528.21956696,-9370903.280998367,
ATTRIB,WINDOW_TEXT,-6704823.503345036,-9366905.682445962,
TEXT,PUB_TEXT,-6702504.311870723,-9373753.855177509,(13.357)
ATTRIB,WINDOW_TEXT,-6728353.838059881,-9375162.676130447,
TEXT,PUB_TEXT,-6699454.540084023,-9513311.888649019,风孔
TEXT,PUB_TEXT,-6699119.394785935,-9513287.938092261,600x1000
ATTRIB,WINDOW_TEXT,-6726941.564520156,-9501156.675325066,
TEXT,PUB_TEXT,-6683924.408792729,-9397897.359660149,-5.133
TEXT,PUB_TEXT,-6682922.226461218,-9411921.112828634,-5.105
ATTRIB,WINDOW_TEXT,-6706136.00802948,-9595160.642270506,
TEXT,PUB_TEXT,-6700961.106329671,-9500374.238435803,特级防火卷帘
TEXT,PUB_TEXT,-6693422.602154525,-9542462.936435352,预埋
TEXT,PUB_TEXT,-6693451.721372468,-9542055.464948315,1
TEXT,PUB_TEXT,-6693461.497109921,-9541918.670949096,根
TEXT,PUB_TEXT,-6693476.056718893,-9541714.935205575,D3=219
TEXT,PUB_TEXT,-6693551.207700559,-9540663.331336572,防护密闭套管
TEXT,PUB_TEXT,-6693638.565354391,-9539440.916875461,(GPS)
TEXT,PUB_TEXT,-6691605.701019433,-9542333.094859147,预埋
TEXT,PUB_TEXT,-6691634.820237378,-9541925.62337211,6
TEXT,PUB_TEXT,-6691647.039909193,-9541754.630873086,根
TEXT,PUB_TEXT,-6691661.599518164,-9541550.895129567,DN80
TEXT,PUB_TEXT,-6691712.311156201,-9540841.276258616,、
TEXT,PUB_TEXT,-6691726.870765172,-9540637.540515094,12
TEXT,PUB_TEXT,-6691748.866174442,-9540329.75401685,根
TEXT,PUB_TEXT,-6691763.425783415,-9540126.018273332,DN50
TEXT,PUB_TEXT,-6691814.137421448,-9539416.399402378,热镀锌钢管（
TEXT,PUB_TEXT,-6691901.49507528,-9538193.984941262,DZ
TEXT,PUB_TEXT,-6691926.545402502,-9537843.450318264,）（双排布置）
TEXT,PUB_TEXT,-6692283.844127895,-9542381.557138352,预埋
TEXT,PUB_TEXT,-6692312.96334584,-9541974.085651315,6
TEXT,PUB_TEXT,-6692325.183017657,-9541803.093152292,根
TEXT,PUB_TEXT,-6692339.742626627,-9541599.35740877,DN50
TEXT,PUB_TEXT,-6692390.454264664,-9540889.738537817,热镀锌密闭钢管
TEXT,PUB_TEXT,-6692492.371527468,-9539463.588333186,(FAS/BAS)
TEXT,PUB_TEXT,-6696722.352463479,-9533185.605843749,预埋
TEXT,PUB_TEXT,-6696751.47168142,-9532778.134356709,8
TEXT,PUB_TEXT,-6696763.691353238,-9532607.141857686,根
TEXT,PUB_TEXT,-6696778.25096221,-9532403.406114168,DN80
TEXT,PUB_TEXT,-6696828.962600245,-9531693.787243217,热镀锌密闭钢管
TEXT,PUB_TEXT,-6696243.573466208,-9533151.390762665,（
TEXT,PUB_TEXT,-6696258.133075181,-9532947.655019146,TX
TEXT,PUB_TEXT,-6696281.350451632,-9532622.769270998,）双排布置
TEXT,PUB_TEXT,-6692709.935831682,-9532092.348013462,预埋
TEXT,PUB_TEXT,-6692739.055049624,-9531684.876526423,1
TEXT,PUB_TEXT,-6692748.830787077,-9531548.082527203,根
TEXT,PUB_TEXT,-6692763.390396049,-9531344.346783686,D3=219
TEXT,PUB_TEXT,-6692838.541377717,-9530292.742914681,防护密闭套管
TEXT,PUB_TEXT,-6692925.899031547,-9529070.328453567,(GPS)
TEXT,PUB_TEXT,-6692097.925178919,-9532048.611771422,管中心距顶板
TEXT,PUB_TEXT,-6692185.282832752,-9530826.197310307,500mm
TEXT,PUB_TEXT,-6699949.467203754,-9519005.421643759,预埋
TEXT,PUB_TEXT,-6699981.543842271,-9518556.566333822,D3=219
TEXT,PUB_TEXT,-6700045.865943716,-9517656.493317572,人防密闭套管管中心距顶板
TEXT,PUB_TEXT,-6700238.325774815,-9514963.36145793,0.5m
TEXT,PUB_TEXT,-6699590.382955801,-9518979.760332948,预埋
TEXT,PUB_TEXT,-6699622.459594317,-9518530.905023006,D3=140
TEXT,PUB_TEXT,-6699686.781695766,-9517630.832006759,人防密闭套管管中心距顶板
TEXT,PUB_TEXT,-6699879.241526863,-9514937.700147118,0.5m
TEXT,DIM_LEAD,-6699237.664203168,-9518984.442206701,预埋
TEXT,DIM_LEAD,-6699266.783421113,-9518576.970719664,D3=159
TEXT,DIM_LEAD,-6699341.93440278,-9517525.366850659,人防密闭套管管中心距顶板
TEXT,DIM_LEAD,-6699516.649710444,-9515080.537928433,0.5m
TEXT,DIM_LEAD,-6698880.731299316,-9518953.955885541,预埋
TEXT,DIM_LEAD,-6698909.850517259,-9518546.484398505,D3=273
TEXT,DIM_LEAD,-6698987.44543329,-9517460.682029696,人防密闭套管管中心距顶板
TEXT,DIM_LEAD,-6699162.160740952,-9515015.85310747,0.5m
TEXT,PUB_TEXT,-6689618.321332009,-9516340.508861647,预埋
TEXT,PUB_TEXT,-6689650.397970524,-9515891.653551706,%%c114
TEXT,PUB_TEXT,-6689690.409356464,-9515331.765612467,钢套管
TEXT,PUB_TEXT,-6690280.065410625,-9516217.117828466,200
TEXT,PUB_TEXT,-6690310.45380501,-9515791.886482203,宽横截沟
TEXT,PUB_TEXT,-6693336.696577105,-9530990.878295151,吊装门扇用
TEXT,PUB_TEXT,-6693411.542066977,-9529943.549238625,%%c20
TEXT,PUB_TEXT,-6693439.431860046,-9529553.281358614,吊环
TEXT,PUB_TEXT,-6705269.242992981,-9522164.551003749,5
TEXT,PUB_TEXT,-6677790.047849432,-9520253.840003162,5
TEXT,PUB_TEXT,-6707423.421756571,-9491183.885376914,6
TEXT,PUB_TEXT,-6679944.226613019,-9489273.174376325,6
TEXT,PUB_TEXT,-6704600.07381018,-9531788.314384298,3
TEXT,PUB_TEXT,-6677120.878666629,-9529877.603383711,3
TEXT,PUB_TEXT,-6705001.510335319,-9526014.990941513,4
TEXT,PUB_TEXT,-6677522.315191769,-9524104.279940926,4
TEXT,PUB_TEXT,-6690515.979988056,-9539077.071681289,1
TEXT,PUB_TEXT,-6699594.213378637,-9418069.034347936,1
TEXT,PUB_TEXT,-6685061.567503751,-9538258.482327673,2
TEXT,PUB_TEXT,-6693225.576455342,-9417732.54589845,2
TEXT,PUB_TEXT,-6700621.25435835,-9496452.725886042,特级防火卷帘
TEXT,PUB_TEXT,-6690952.155279445,-9515604.937467102,上
TEXT,PUB_TEXT,-6691670.674753797,-9516948.706154675,下
TEXT,PUB_TEXT,-6697465.481833242,-9533252.810717506,预埋
TEXT,PUB_TEXT,-6697494.601051186,-9532845.339230467,2
TEXT,PUB_TEXT,-6697506.820723003,-9532674.346731443,根
TEXT,PUB_TEXT,-6697521.380331975,-9532470.610987925,DN50
TEXT,PUB_TEXT,-6697572.091970011,-9531760.992116971,、
TEXT,PUB_TEXT,-6697586.651578982,-9531557.256373455,2
TEXT,PUB_TEXT,-6697598.871250797,-9531386.263874429,根
TEXT,PUB_TEXT,-6697613.43085977,-9531182.528130907,DN100
TEXT,PUB_TEXT,-6697673.918235258,-9530336.115260734,热镀锌密闭钢管（人防电气）
TEXT,PUB_TEXT,-6688058.695369051,-9508030.148727172,预埋
TEXT,PUB_TEXT,-6688090.772007568,-9507581.293417235,%%c114
TEXT,PUB_TEXT,-6688130.783393506,-9507021.40547799,钢套管
TEXT,PUB_TEXT,-6688975.666280066,-9507031.311609823,贴底预留
TEXT,PUB_TEXT,-6689035.542671964,-9506193.4483646,100x200
TEXT,PUB_TEXT,-6689100.303716884,-9505287.233117799,过水孔
TEXT,PUB_TEXT,-6699240.27735295,-9524629.005822944,预埋
TEXT,PUB_TEXT,-6699269.396570896,-9524221.534335904,2
TEXT,PUB_TEXT,-6699281.616242712,-9524050.541836881,根
TEXT,PUB_TEXT,-6699296.175851683,-9523846.806093359,DN50
TEXT,PUB_TEXT,-6699346.887489719,-9523137.187222406,热镀锌钢管（
TEXT,PUB_TEXT,-6699434.245143552,-9521914.772761293,DZ
TEXT,PUB_TEXT,-6699459.295470774,-9521564.238138294,）
TEXT,PUB_TEXT,-6706382.393354942,-9456009.34405053,栏杆做法详见通用图
TEXT,PUB_TEXT,-6698512.482762624,-9528569.871435445,预埋
TEXT,PUB_TEXT,-6698541.601980569,-9528162.399948408,2
TEXT,PUB_TEXT,-6698553.821652385,-9527991.407449384,根
TEXT,PUB_TEXT,-6698568.381261357,-9527787.671705864,DN50
TEXT,PUB_TEXT,-6698619.092899392,-9527078.052834912,热镀锌密闭钢管
TEXT,PUB_TEXT,-6698721.010162196,-9525651.902630279,(FAS/BAS)
TEXT,PUB_TEXT,-6694433.641871725,-9524377.29982229,吊装门扇用
TEXT,PUB_TEXT,-6694508.487361598,-9523329.970765766,%%c20
TEXT,PUB_TEXT,-6694536.377154665,-9522939.702885754,吊环
ATTRIB,WINDOW_TEXT,-6675271.630388809,-9387975.051571281,
TEXT,PUB_TEXT,-6682922.22646122,-9411921.112828634,-5.105
TEXT,PUB_TEXT,-6696148.322083372,-9495983.554282945,9
TEXT,PUB_TEXT,-6687505.597195467,-9516256.929242901,吊装门扇用
TEXT,PUB_TEXT,-6687580.442685339,-9515209.600186373,%%c20
TEXT,PUB_TEXT,-6687608.332478405,-9514819.332306363,吊环
TEXT,PUB_TEXT,-6686747.747222823,-9516885.587693302,预埋
TEXT,PUB_TEXT,-6686776.866440768,-9516478.116206267,4
TEXT,PUB_TEXT,-6686789.086112586,-9516307.123707239,根
TEXT,PUB_TEXT,-6686803.645721555,-9516103.387963722,DN25
TEXT,PUB_TEXT,-6686854.357359591,-9515393.769092769,热镀锌钢管（
TEXT,PUB_TEXT,-6686941.715013423,-9514171.354631658,DZ
TEXT,PUB_TEXT,-6686966.765340644,-9513820.820008652,）
TEXT,PUB_TEXT,-6696697.754552541,-9427709.787994743,预埋
TEXT,PUB_TEXT,-6696726.873770481,-9427302.316507704,2
TEXT,PUB_TEXT,-6696739.093442297,-9427131.324008682,根
TEXT,PUB_TEXT,-6696753.65305127,-9426927.58826516,DN50
TEXT,PUB_TEXT,-6696804.364689304,-9426217.969394206,镀锌密闭钢套管
TEXT,PUB_TEXT,-6696906.28195211,-9424791.819189575,(
TEXT,PUB_TEXT,-6696914.835722381,-9424672.12444026,动照
TEXT,PUB_TEXT,-6696943.954940324,-9424264.652953221,)
TEXT,PUB_TEXT,-6695816.363804323,-9430200.445342144,预埋
TEXT,PUB_TEXT,-6695845.483022266,-9429792.973855104,2
TEXT,PUB_TEXT,-6695857.702694084,-9429621.981356078,根
TEXT,PUB_TEXT,-6695872.262303054,-9429418.245612563,DN50
TEXT,PUB_TEXT,-6695922.973941089,-9428708.626741608,、
TEXT,PUB_TEXT,-6695937.533550062,-9428504.890998089,2
TEXT,PUB_TEXT,-6695949.753221878,-9428333.898499063,根
TEXT,PUB_TEXT,-6695964.312830849,-9428130.162755545,DN100
TEXT,PUB_TEXT,-6696024.800206336,-9427283.749885374,热镀锌密闭钢管（人防电气）
TEXT,PUB_TEXT,-6691684.102938814,-9427804.490855518,a
TEXT,PUB_TEXT,-6692148.368074717,-9421127.768516958,a
TEXT,PUB_TEXT,-6697358.748145991,-9425231.895205168,b
TEXT,PUB_TEXT,-6689679.983209095,-9424697.953150035,b
TEXT,PUB_TEXT,-6692796.012650334,-9524448.114682071,防跌落栏杆
TEXT,PUB_TEXT,-6689029.271746655,-9532613.132340447,预埋
