method,occupant_name,exit_time_s,congestion_time_total_s,distance_m
Pathfinder Goto Any Exit,75866,153.325,51.775,0
Pathfinder Goto Any Exit,75867,240.3,127.075,0
Pathfinder Goto Any Exit,75868,95.325,18.6,0
Pathfinder Goto Any Exit,75869,203.025,106.75,0
Pathfinder Goto Any Exit,75870,197.075,111.625,0
Pathfinder Goto Any Exit,75871,235.5,135.675,0
Pathfinder Goto Any Exit,75872,209.525,25.45,0
Pathfinder Goto Any Exit,75873,314.375,182.4,0
Pathfinder Goto Any Exit,75874,96.275,1.15,0
Pathfinder Goto Any Exit,75875,132.25,29.1,0
Pathfinder Goto Any Exit,75876,133.6,54.475,0
Pathfinder Goto Any Exit,75877,163.075,46.5,0
Pathfinder Goto Any Exit,75878,63.725,1.625,0
Pathfinder Goto Any Exit,75879,191.125,75.725,0
Pathfinder Goto Any Exit,75880,178.45,71.0,0
Pathfinder Goto Any Exit,75881,77.0,12.1,0
Pathfinder Goto Any Exit,75882,151.425,56.25,0
Pathfinder Goto Any Exit,75883,59.375,2.05,0
Pathfinder Goto Any Exit,75884,84.8,4.0,0
Pathfinder Goto Any Exit,75885,148.475,29.575,0
Pathfinder Goto Any Exit,75886,225.6,86.45,0
Pathfinder Goto Any Exit,75887,230.025,134.8,0
Pathfinder Goto Any Exit,75888,174.55,55.875,0
Pathfinder Goto Any Exit,75889,241.85,147.725,0
Pathfinder Goto Any Exit,75890,319.5,174.6,0
Pathfinder Goto Any Exit,75891,177.475,70.0,0
Pathfinder Goto Any Exit,75892,146.3,56.35,0
Pathfinder Goto Any Exit,75893,196.4,96.375,0
Pathfinder Goto Any Exit,75894,162.975,62.1,0
Pathfinder Goto Any Exit,75895,301.25,183.525,0
Pathfinder Goto Any Exit,75896,280.4,182.8,0
Pathfinder Goto Any Exit,75897,264.725,147.875,0
Pathfinder Goto Any Exit,75898,243.625,148.3,0
Pathfinder Goto Any Exit,75899,243.425,85.875,0
Pathfinder Goto Any Exit,75900,253.65,148.45,0
Pathfinder Goto Any Exit,75901,88.275,16.3,0
Pathfinder Goto Any Exit,75902,179.625,75.975,0
Pathfinder Goto Any Exit,75903,277.575,139.225,0
Pathfinder Goto Any Exit,75904,112.125,15.35,0
Pathfinder Goto Any Exit,75905,133.975,31.025,0
Pathfinder Goto Any Exit,75906,218.675,71.575,0
Pathfinder Goto Any Exit,75907,65.375,4.625,0
Pathfinder Goto Any Exit,75908,156.275,52.85,0
Pathfinder Goto Any Exit,75909,158.275,54.225,0
Pathfinder Goto Any Exit,75910,182.775,83.675,0
Pathfinder Goto Any Exit,75911,158.85,61.8,0
Pathfinder Goto Any Exit,75912,198.525,90.175,0
Pathfinder Goto Any Exit,75913,258.975,137.1,0
Pathfinder Goto Any Exit,75914,94.425,27.4,0
Pathfinder Goto Any Exit,75915,272.725,132.85,0
Pathfinder Goto Any Exit,75916,230.3,37.65,0
Pathfinder Goto Any Exit,75917,182.125,80.825,0
Pathfinder Goto Any Exit,75918,66.6,4.375,0
Pathfinder Goto Any Exit,75919,186.45,72.625,0
Pathfinder Goto Any Exit,75920,295.35,151.5,0
Pathfinder Goto Any Exit,75921,249.725,133.85,0
Pathfinder Goto Any Exit,75922,139.325,50.4,0
Pathfinder Goto Any Exit,75923,286.025,200.325,0
Pathfinder Goto Any Exit,75924,245.825,124.875,0
Pathfinder Goto Any Exit,75925,115.2,14.775,0
Pathfinder Goto Any Exit,75926,237.45,112.55,0
Pathfinder Goto Any Exit,75927,56.15,0.25,0
Pathfinder Goto Any Exit,75928,184.225,66.325,0
Pathfinder Goto Any Exit,75929,262.45,114.625,0
Pathfinder Goto Any Exit,75930,149.975,55.275,0
Pathfinder Goto Any Exit,75931,246.2,119.55,0
Pathfinder Goto Any Exit,75932,123.5,27.1,0
Pathfinder Goto Any Exit,75933,283.25,139.3,0
Pathfinder Goto Any Exit,75934,306.05,201.9,0
Pathfinder Goto Any Exit,75935,172.25,67.275,0
Pathfinder Goto Any Exit,75936,258.05,145.85,0
Pathfinder Goto Any Exit,75937,221.875,111.775,0
Pathfinder Goto Any Exit,75938,243.525,128.8,0
Pathfinder Goto Any Exit,75939,67.65,6.4,0
Pathfinder Goto Any Exit,75940,242.95,137.525,0
Pathfinder Goto Any Exit,75941,73.85,1.9,0
Pathfinder Goto Any Exit,75942,230.075,129.15,0
Pathfinder Goto Any Exit,75943,97.8,5.8,0
Pathfinder Goto Any Exit,75944,196.475,83.575,0
Pathfinder Goto Any Exit,75945,133.625,27.95,0
Pathfinder Goto Any Exit,75946,131.875,26.95,0
Pathfinder Goto Any Exit,75947,175.675,84.375,0
Pathfinder Goto Any Exit,75948,118.725,37.625,0
Pathfinder Goto Any Exit,75949,250.475,131.675,0
Pathfinder Goto Any Exit,75950,147.925,47.0,0
Pathfinder Goto Any Exit,75951,120.125,15.425,0
Pathfinder Goto Any Exit,75952,233.35,129.05,0
Pathfinder Goto Any Exit,75953,91.425,2.05,0
Pathfinder Goto Any Exit,75954,184.225,56.0,0
Pathfinder Goto Any Exit,75955,260.475,152.975,0
Pathfinder Goto Any Exit,75956,245.525,133.05,0
Pathfinder Goto Any Exit,75957,121.15,22.625,0
Pathfinder Goto Any Exit,75958,230.325,136.825,0
Pathfinder Goto Any Exit,75959,160.475,58.575,0
Pathfinder Goto Any Exit,75960,133.25,52.95,0
Pathfinder Goto Any Exit,75961,297.425,156.625,0
Pathfinder Goto Any Exit,75962,178.725,80.25,0
Pathfinder Goto Any Exit,75963,200.7,61.6,0
Pathfinder Goto Any Exit,75964,196.1,107.775,0
Pathfinder Goto Any Exit,75965,165.925,51.5,0
Pathfinder Goto Any Exit,75966,127.2,25.325,0
Pathfinder Goto Any Exit,75967,99.425,9.2,0
Pathfinder Goto Any Exit,75968,202.75,54.65,0
Pathfinder Goto Any Exit,75969,296.025,146.225,0
Pathfinder Goto Any Exit,75970,170.4,57.85,0
Pathfinder Goto Any Exit,75971,81.5,12.8,0
Pathfinder Goto Any Exit,75972,188.85,89.525,0
Pathfinder Goto Any Exit,75973,253.35,160.625,0
Pathfinder Goto Any Exit,75974,106.825,12.775,0
Pathfinder Goto Any Exit,75975,202.45,75.95,0
Pathfinder Goto Any Exit,75976,207.175,102.025,0
Pathfinder Goto Any Exit,75977,216.375,119.925,0
Pathfinder Goto Any Exit,75978,94.775,26.875,0
Pathfinder Goto Any Exit,75979,98.075,1.075,0
Pathfinder Goto Any Exit,75980,111.725,30.375,0
Pathfinder Goto Any Exit,75981,187.625,50.7,0
Pathfinder Goto Any Exit,75982,299.575,160.175,0
Pathfinder Goto Any Exit,75983,118.45,13.975,0
Pathfinder Goto Any Exit,75984,91.1,16.475,0
Pathfinder Goto Any Exit,75985,319.275,202.4,0
Pathfinder Goto Any Exit,75986,173.725,89.65,0
Pathfinder Goto Any Exit,75987,167.875,53.925,0
Pathfinder Goto Any Exit,75988,107.375,13.875,0
Pathfinder Goto Any Exit,75989,110.525,14.35,0
Pathfinder Goto Any Exit,75990,156.825,56.85,0
Pathfinder Goto Any Exit,75991,220.075,110.2,0
Pathfinder Goto Any Exit,75992,236.85,137.525,0
Pathfinder Goto Any Exit,75993,252.55,160.375,0
Pathfinder Goto Any Exit,75994,256.725,182.575,0
Pathfinder Goto Any Exit,75995,124.125,22.55,0
Pathfinder Goto Any Exit,75996,287.8,194.9,0
Pathfinder Goto Any Exit,75997,210.875,115.525,0
Pathfinder Goto Any Exit,75998,77.325,0.2,0
Pathfinder Goto Any Exit,75999,99.5,2.575,0
Pathfinder Goto Any Exit,76000,174.0,58.35,0
Pathfinder Goto Any Exit,76001,206.2,85.05,0
Pathfinder Goto Any Exit,76002,198.475,68.25,0
Pathfinder Goto Any Exit,76003,196.175,59.775,0
Pathfinder Goto Any Exit,76004,177.9,78.875,0
Pathfinder Goto Any Exit,76005,163.0,59.975,0
Pathfinder Goto Any Exit,76006,111.95,21.05,0
Pathfinder Goto Any Exit,76007,166.25,60.85,0
Pathfinder Goto Any Exit,76008,312.55,187.7,0
Pathfinder Goto Any Exit,76009,286.225,176.55,0
Pathfinder Goto Any Exit,76010,164.175,67.2,0
Pathfinder Goto Any Exit,76011,263.2,146.25,0
Pathfinder Goto Any Exit,76012,195.5,84.15,0
Pathfinder Goto Any Exit,76013,137.3,21.425,0
Pathfinder Goto Any Exit,76014,196.9,94.375,0
Pathfinder Goto Any Exit,76015,168.675,54.475,0
Pathfinder Goto Any Exit,76016,229.425,118.0,0
Pathfinder Goto Any Exit,76017,269.225,188.05,0
Pathfinder Goto Any Exit,76018,223.0,128.35,0
Pathfinder Goto Any Exit,76019,192.2,71.825,0
Pathfinder Goto Any Exit,76020,215.9,75.9,0
Pathfinder Goto Any Exit,76021,244.775,138.9,0
Pathfinder Goto Any Exit,76022,136.8,48.975,0
Pathfinder Goto Any Exit,76023,269.425,149.625,0
Pathfinder Goto Any Exit,76024,209.025,119.15,0
Pathfinder Goto Any Exit,76025,144.7,21.25,0
Pathfinder Goto Any Exit,76026,160.525,75.75,0
Pathfinder Goto Any Exit,76027,177.8,88.925,0
Pathfinder Goto Any Exit,76028,203.95,104.425,0
Pathfinder Goto Any Exit,76029,316.125,184.725,0
Pathfinder Goto Any Exit,76030,312.55,176.3,0
Pathfinder Goto Any Exit,76031,153.225,37.3,0
Pathfinder Goto Any Exit,76032,68.55,5.65,0
Pathfinder Goto Any Exit,76033,245.25,138.15,0
Pathfinder Goto Any Exit,76034,145.825,46.925,0
Pathfinder Goto Any Exit,76035,102.8,15.8,0
Pathfinder Goto Any Exit,76036,92.425,6.8,0
Pathfinder Goto Any Exit,76037,223.925,113.275,0
Pathfinder Goto Any Exit,76038,237.8,141.9,0
Pathfinder Goto Any Exit,76039,199.775,90.475,0
Pathfinder Goto Any Exit,76040,162.425,60.65,0
Pathfinder Goto Any Exit,76041,297.95,161.575,0
Pathfinder Goto Any Exit,76042,247.175,119.0,0
Pathfinder Goto Any Exit,76043,154.35,48.675,0
Pathfinder Goto Any Exit,76044,142.55,40.65,0
Pathfinder Goto Any Exit,76045,106.45,31.925,0
Pathfinder Goto Any Exit,76046,103.875,13.425,0
Pathfinder Goto Any Exit,76047,152.15,37.05,0
Pathfinder Goto Any Exit,76048,299.75,166.25,0
Pathfinder Goto Any Exit,76049,274.3,125.325,0
Pathfinder Goto Any Exit,76050,125.975,29.925,0
Pathfinder Goto Any Exit,76051,130.2,30.95,0
Pathfinder Goto Any Exit,76052,136.4,38.7,0
Pathfinder Goto Any Exit,76053,300.3,164.275,0
Pathfinder Goto Any Exit,76054,317.025,220.05,0
Pathfinder Goto Any Exit,76055,134.95,37.8,0
Pathfinder Goto Any Exit,76056,140.5,36.375,0
Pathfinder Goto Any Exit,76057,74.6,1.775,0
Pathfinder Goto Any Exit,76058,98.375,22.775,0
Pathfinder Goto Any Exit,76059,302.925,187.125,0
Pathfinder Goto Any Exit,76060,217.925,128.3,0
Pathfinder Goto Any Exit,76061,296.225,202.075,0
Pathfinder Goto Any Exit,76062,139.025,40.4,0
Pathfinder Goto Any Exit,76063,160.275,71.625,0
Pathfinder Goto Any Exit,76064,186.975,62.55,0
Pathfinder Goto Any Exit,76065,192.475,75.9,0
Pathfinder Goto Any Exit,76066,80.85,17.95,0
Pathfinder Goto Any Exit,76067,288.25,159.825,0
Pathfinder Goto Any Exit,76068,203.2,99.775,0
Pathfinder Goto Any Exit,76069,200.975,39.15,0
Pathfinder Goto Any Exit,76070,122.25,33.1,0
Pathfinder Goto Any Exit,76071,196.95,95.95,0
Pathfinder Goto Any Exit,76072,243.475,114.925,0
Pathfinder Goto Any Exit,76073,239.5,106.15,0
Pathfinder Goto Any Exit,76074,264.5,160.175,0
Pathfinder Goto Any Exit,76075,227.425,141.1,0
Pathfinder Goto Any Exit,76076,162.975,63.975,0
Pathfinder Goto Any Exit,76077,173.4,59.0,0
Pathfinder Goto Any Exit,76078,298.425,205.4,0
Pathfinder Goto Any Exit,76079,259.5,149.625,0
Pathfinder Goto Any Exit,76080,128.95,29.025,0
Pathfinder Goto Any Exit,76081,212.275,106.425,0
Pathfinder Goto Any Exit,76082,183.25,61.075,0
Pathfinder Goto Any Exit,76083,121.25,14.825,0
Pathfinder Goto Any Exit,76084,143.625,26.6,0
Pathfinder Goto Any Exit,76085,192.575,45.8,0
Pathfinder Goto Any Exit,76086,181.25,69.0,0
Pathfinder Goto Any Exit,76087,131.225,19.125,0
Pathfinder Goto Any Exit,76088,252.3,142.25,0
Pathfinder Goto Any Exit,76089,156.25,75.625,0
Pathfinder Goto Any Exit,76090,144.6,31.3,0
Pathfinder Goto Any Exit,76091,155.375,42.325,0
Pathfinder Goto Any Exit,76092,269.625,153.475,0
Pathfinder Goto Any Exit,76093,185.1,42.425,0
Pathfinder Goto Any Exit,76094,274.575,165.325,0
Pathfinder Goto Any Exit,76095,164.075,59.6,0
Pathfinder Goto Any Exit,76096,312.45,213.575,0
Pathfinder Goto Any Exit,76097,177.0,65.5,0
Pathfinder Goto Any Exit,76098,251.2,143.875,0
Pathfinder Goto Any Exit,76099,125.2,31.7,0
Pathfinder Goto Any Exit,76100,165.175,64.55,0
Pathfinder Goto Any Exit,76101,79.55,9.2,0
Pathfinder Goto Any Exit,76102,246.675,126.55,0
Pathfinder Goto Any Exit,76103,270.525,187.35,0
Pathfinder Goto Any Exit,76104,144.225,37.925,0
Pathfinder Goto Any Exit,76105,126.275,28.675,0
Pathfinder Goto Any Exit,76106,224.875,108.625,0
Pathfinder Goto Any Exit,76107,253.35,103.125,0
Pathfinder Goto Any Exit,76108,295.675,211.675,0
Pathfinder Goto Any Exit,76109,278.95,183.675,0
Pathfinder Goto Any Exit,76110,187.2,88.725,0
Pathfinder Goto Any Exit,76111,298.7,144.2,0
Pathfinder Goto Any Exit,76112,153.3,49.325,0
Pathfinder Goto Any Exit,76113,223.075,104.475,0
Pathfinder Goto Any Exit,76114,129.1,59.05,0
Pathfinder Goto Any Exit,76115,299.225,172.25,0
Pathfinder Goto Any Exit,76116,243.35,99.05,0
Pathfinder Goto Any Exit,76117,230.85,136.325,0
Pathfinder Goto Any Exit,76118,166.15,60.5,0
Pathfinder Goto Any Exit,76119,289.925,204.05,0
Pathfinder Goto Any Exit,76120,86.225,12.75,0
Pathfinder Goto Any Exit,76121,312.8,196.3,0
Pathfinder Goto Any Exit,76122,292.7,204.975,0
Pathfinder Goto Any Exit,76123,153.4,56.05,0
Pathfinder Goto Any Exit,76124,165.95,87.825,0
Pathfinder Goto Any Exit,76125,184.5,84.05,0
Pathfinder Goto Any Exit,76126,150.4,42.45,0
Pathfinder Goto Any Exit,76127,234.95,130.1,0
Pathfinder Goto Any Exit,76128,321.175,195.8,0
Pathfinder Goto Any Exit,76129,184.5,45.025,0
Pathfinder Goto Any Exit,76130,77.725,7.225,0
Pathfinder Goto Any Exit,76131,201.75,83.125,0
Pathfinder Goto Any Exit,76132,224.175,140.575,0
Pathfinder Goto Any Exit,76133,171.825,39.925,0
Pathfinder Goto Any Exit,76134,245.25,152.4,0
Pathfinder Goto Any Exit,76135,126.9,54.4,0
Pathfinder Goto Any Exit,76136,300.375,182.225,0
Pathfinder Goto Any Exit,76137,271.425,189.375,0
Pathfinder Goto Any Exit,76138,295.675,163.9,0
Pathfinder Goto Any Exit,76139,314.875,208.075,0
Pathfinder Goto Any Exit,76140,142.575,33.075,0
Pathfinder Goto Any Exit,76141,249.35,141.5,0
Pathfinder Goto Any Exit,76142,154.15,41.9,0
Pathfinder Goto Any Exit,76143,257.075,137.6,0
Pathfinder Goto Any Exit,76144,287.175,146.425,0
Pathfinder Goto Any Exit,76145,246.65,154.025,0
Pathfinder Goto Any Exit,76146,224.3,126.7,0
Pathfinder Goto Any Exit,76147,135.375,50.775,0
Pathfinder Goto Any Exit,76148,186.525,87.2,0
Pathfinder Goto Any Exit,76149,123.85,20.375,0
Pathfinder Goto Any Exit,76150,215.45,114.425,0
Pathfinder Goto Any Exit,76151,64.275,3.65,0
Pathfinder Goto Any Exit,76152,192.75,76.125,0
Pathfinder Goto Any Exit,76153,260.9,150.025,0
Pathfinder Goto Any Exit,76154,263.25,148.2,0
Pathfinder Goto Any Exit,76155,277.325,147.9,0
Pathfinder Goto Any Exit,76156,208.125,107.275,0
Pathfinder Goto Any Exit,76157,180.525,89.7,0
Pathfinder Goto Any Exit,76158,256.4,128.375,0
Pathfinder Goto Any Exit,76159,233.25,89.275,0
Pathfinder Goto Any Exit,76160,82.25,0.625,0
Pathfinder Goto Any Exit,76161,176.325,74.875,0
Pathfinder Goto Any Exit,76162,140.8,54.575,0
Pathfinder Goto Any Exit,76163,243.175,121.75,0
Pathfinder Goto Any Exit,76164,119.925,35.375,0
Pathfinder Goto Any Exit,76165,143.45,47.175,0
Pathfinder Goto Any Exit,76166,292.2,149.675,0
Pathfinder Goto Any Exit,76167,170.625,77.275,0
Pathfinder Goto Any Exit,76168,166.2,50.7,0
Pathfinder Goto Any Exit,76169,278.5,179.125,0
Pathfinder Goto Any Exit,76170,290.725,183.15,0
Pathfinder Goto Any Exit,76171,173.0,76.725,0
Pathfinder Goto Any Exit,76172,167.075,65.9,0
Pathfinder Goto Any Exit,76173,281.3,205.55,0
Pathfinder Goto Any Exit,76174,170.8,71.775,0
Pathfinder Goto Any Exit,76175,111.6,8.025,0
Pathfinder Goto Any Exit,76176,266.05,150.175,0
Pathfinder Goto Any Exit,76177,116.275,18.55,0
Pathfinder Goto Any Exit,76178,161.425,78.15,0
Pathfinder Goto Any Exit,76179,317.275,201.5,0
Pathfinder Goto Any Exit,76180,316.525,177.25,0
Pathfinder Goto Any Exit,76181,261.9,185.075,0
Pathfinder Goto Any Exit,76182,193.8,110.3,0
Pathfinder Goto Any Exit,76183,114.7,17.925,0
Pathfinder Goto Any Exit,76184,141.275,50.75,0
Pathfinder Goto Any Exit,76185,270.9,149.875,0
Pathfinder Goto Any Exit,76186,208.275,69.05,0
Pathfinder Goto Any Exit,76187,87.8,14.0,0
Pathfinder Goto Any Exit,76188,135.375,36.475,0
Pathfinder Goto Any Exit,76189,225.8,111.95,0
Pathfinder Goto Any Exit,76190,202.2,51.05,0
Pathfinder Goto Any Exit,76191,162.05,53.7,0
Pathfinder Goto Any Exit,76192,157.2,62.05,0
Pathfinder Goto Any Exit,76193,263.7,133.9,0
Pathfinder Goto Any Exit,76194,106.325,25.8,0
Pathfinder Goto Any Exit,76195,72.7,4.875,0
Pathfinder Goto Any Exit,76196,120.325,27.075,0
Pathfinder Goto Any Exit,76197,229.125,104.175,0
Pathfinder Goto Any Exit,76198,97.2,3.5,0
Pathfinder Goto Any Exit,76199,211.175,93.25,0
Pathfinder Goto Any Exit,76200,279.275,140.2,0
Pathfinder Goto Any Exit,76201,221.05,114.65,0
Pathfinder Goto Any Exit,76202,192.9,59.275,0
Pathfinder Goto Any Exit,76203,151.85,48.175,0
Pathfinder Goto Any Exit,76204,227.9,117.175,0
Pathfinder Goto Any Exit,76205,75.9,8.025,0
Pathfinder Goto Any Exit,76206,200.975,102.525,0
Pathfinder Goto Any Exit,76207,117.05,22.3,0
Pathfinder Goto Any Exit,76208,265.4,101.375,0
Pathfinder Goto Any Exit,76209,132.675,31.2,0
Pathfinder Goto Any Exit,76210,253.875,116.4,0
Pathfinder Goto Any Exit,76211,197.9,57.65,0
Pathfinder Goto Any Exit,76212,245.825,124.4,0
Pathfinder Goto Any Exit,76213,283.15,148.925,0
Pathfinder Goto Any Exit,76214,155.5,37.1,0
Pathfinder Goto Any Exit,76215,240.3,120.475,0
Pathfinder Goto Any Exit,76216,200.075,95.975,0
Pathfinder Goto Any Exit,76217,251.375,156.35,0
Pathfinder Goto Any Exit,76218,162.7,58.825,0
Pathfinder Goto Any Exit,76219,221.925,75.35,0
Pathfinder Goto Any Exit,76220,161.45,65.925,0
Pathfinder Goto Any Exit,76221,234.25,117.525,0
Pathfinder Goto Any Exit,76222,185.1,67.05,0
Pathfinder Goto Any Exit,76223,99.175,20.2,0
Pathfinder Goto Any Exit,76224,210.7,86.5,0
Pathfinder Goto Any Exit,76225,260.9,98.425,0
Pathfinder Goto Any Exit,76226,202.625,96.875,0
Pathfinder Goto Any Exit,76227,221.075,113.425,0
Pathfinder Goto Any Exit,76228,266.6,157.775,0
Pathfinder Goto Any Exit,76229,250.6,127.2,0
Pathfinder Goto Any Exit,76230,219.8,111.8,0
Pathfinder Goto Any Exit,76231,317.475,192.675,0
Pathfinder Goto Any Exit,76232,159.575,53.125,0
Pathfinder Goto Any Exit,76233,197.7,91.8,0
Pathfinder Goto Any Exit,76234,217.65,122.7,0
Pathfinder Goto Any Exit,76235,255.575,145.1,0
Pathfinder Goto Any Exit,76236,93.025,1.725,0
Pathfinder Goto Any Exit,76237,288.35,141.575,0
Pathfinder Goto Any Exit,76238,299.35,186.8,0
Pathfinder Goto Any Exit,76239,205.125,56.975,0
Pathfinder Goto Any Exit,76240,276.175,170.8,0
Pathfinder Goto Any Exit,76241,274.575,126.775,0
Pathfinder Goto Any Exit,76242,256.475,121.5,0
Pathfinder Goto Any Exit,76243,88.875,21.325,0
Pathfinder Goto Any Exit,76244,176.05,80.45,0
Pathfinder Goto Any Exit,76245,250.125,115.925,0
Pathfinder Goto Any Exit,76246,216.5,110.975,0
Pathfinder Goto Any Exit,76247,126.625,40.05,0
Pathfinder Goto Any Exit,76248,68.6,1.25,0
Pathfinder Goto Any Exit,76249,119.575,9.25,0
Pathfinder Goto Any Exit,76250,191.65,72.675,0
Pathfinder Goto Any Exit,76251,121.325,22.925,0
Pathfinder Goto Any Exit,76252,54.875,1.25,0
Pathfinder Goto Any Exit,76253,238.55,127.45,0
Pathfinder Goto Any Exit,76254,256.875,147.5,0
Pathfinder Goto Any Exit,76255,160.125,59.8,0
Pathfinder Goto Any Exit,76256,91.125,9.325,0
Pathfinder Goto Any Exit,76257,206.75,120.7,0
Pathfinder Goto Any Exit,76258,212.125,119.35,0
Pathfinder Goto Any Exit,76259,116.85,46.35,0
Pathfinder Goto Any Exit,76260,188.875,88.725,0
Pathfinder Goto Any Exit,76261,265.1,164.725,0
Pathfinder Goto Any Exit,76262,280.175,144.725,0
Pathfinder Goto Any Exit,76263,305.175,209.5,0
Pathfinder Goto Any Exit,76264,109.75,14.2,0
Pathfinder Goto Any Exit,76265,225.025,109.45,0
Pathfinder Goto Any Exit,76266,219.1,119.175,0
Pathfinder Goto Any Exit,76267,212.125,106.475,0
Pathfinder Goto Any Exit,76268,209.425,118.075,0
Pathfinder Goto Any Exit,76269,250.525,121.275,0
Pathfinder Goto Any Exit,76270,83.3,13.65,0
Pathfinder Goto Any Exit,76271,258.05,168.0,0
Pathfinder Goto Any Exit,76272,261.125,147.85,0
Pathfinder Goto Any Exit,76273,262.575,159.3,0
Pathfinder Goto Any Exit,76274,101.675,11.15,0
Pathfinder Goto Any Exit,76275,113.15,15.625,0
Pathfinder Goto Any Exit,76276,244.925,131.45,0
Pathfinder Goto Any Exit,76277,71.8,7.1,0
Pathfinder Goto Any Exit,76278,152.9,49.375,0
Pathfinder Goto Any Exit,76279,148.775,73.25,0
Pathfinder Goto Any Exit,76280,194.625,60.8,0
Pathfinder Goto Any Exit,76281,141.15,41.025,0
Pathfinder Goto Any Exit,76282,226.675,129.425,0
Pathfinder Goto Any Exit,76283,238.325,123.2,0
Pathfinder Goto Any Exit,76284,139.275,54.25,0
Pathfinder Goto Any Exit,76285,211.525,74.2,0
Pathfinder Goto Any Exit,76286,238.75,144.725,0
Pathfinder Goto Any Exit,76287,261.55,136.425,0
Pathfinder Goto Any Exit,76288,92.125,20.125,0
Pathfinder Goto Any Exit,76289,233.35,49.175,0
Pathfinder Goto Any Exit,76290,266.25,162.7,0
Pathfinder Goto Any Exit,76291,131.9,35.75,0
Pathfinder Goto Any Exit,76292,144.15,41.175,0
Pathfinder Goto Any Exit,76293,206.975,66.45,0
Pathfinder Goto Any Exit,76294,207.7,114.6,0
Pathfinder Goto Any Exit,76295,226.325,122.625,0
Pathfinder Goto Any Exit,76296,298.8,148.225,0
Pathfinder Goto Any Exit,76297,178.7,67.925,0
Pathfinder Goto Any Exit,76298,254.7,163.45,0
Pathfinder Goto Any Exit,76299,198.55,107.75,0
Pathfinder Goto Any Exit,76300,266.025,138.175,0
Pathfinder Goto Any Exit,76301,145.575,54.325,0
Pathfinder Goto Any Exit,76302,172.775,74.725,0
Pathfinder Goto Any Exit,76303,201.625,118.475,0
Pathfinder Goto Any Exit,76304,179.925,60.725,0
Pathfinder Goto Any Exit,76305,141.775,40.575,0
Pathfinder Goto Any Exit,76306,194.975,61.975,0
Pathfinder Goto Any Exit,76307,192.05,88.65,0
Pathfinder Goto Any Exit,76308,243.95,98.5,0
Pathfinder Goto Any Exit,76309,153.65,46.0,0
Pathfinder Goto Any Exit,76310,308.45,211.425,0
Pathfinder Goto Any Exit,76311,78.625,1.325,0
Pathfinder Goto Any Exit,76312,234.625,106.2,0
Pathfinder Goto Any Exit,76313,99.25,5.025,0
Pathfinder Goto Any Exit,76314,295.575,211.4,0
Pathfinder Goto Any Exit,76315,218.825,118.4,0
Pathfinder Goto Any Exit,76316,108.825,18.55,0
Pathfinder Goto Any Exit,76317,203.775,107.075,0
Pathfinder Goto Any Exit,76318,118.4,21.65,0
Pathfinder Goto Any Exit,76319,205.225,112.9,0
Pathfinder Goto Any Exit,76320,252.0,143.525,0
Pathfinder Goto Any Exit,76321,240.5,117.975,0
Pathfinder Goto Any Exit,76322,177.45,65.275,0
Pathfinder Goto Any Exit,76323,252.175,134.95,0
Pathfinder Goto Any Exit,76324,292.925,145.525,0
Pathfinder Goto Any Exit,76325,271.375,152.475,0
Pathfinder Goto Any Exit,76326,136.675,22.1,0
Pathfinder Goto Any Exit,76327,172.15,70.925,0
Pathfinder Goto Any Exit,76328,319.275,194.15,0
Pathfinder Goto Any Exit,76329,192.225,99.35,0
